id,clee,nombre_de_la_unidad_economica,codigo_de_la_clase_actividad_scian,latitud,longitud,source_path,source_file,source_folder,layer_type,texto_busqueda,codigo_scian_detectado,palabras_clave_detectadas,categoria_relevancia_ambiental,nota_metodologica
8279928,21074812210000541000000000U6,LAVANDERIA EL REHILETE,812210,19.16077465,-98.40040422,data\raw\agebs\huejotzingo\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\huejotzingo,denue,21074812210000541000000000u6 lavanderia el rehilete 812210 data\raw\agebs\huejotzingo\inegi_denue_.shp inegi_denue_.shp agebs\huejotzingo denue,812210,lavanderia,alta_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
8592165,21074812210000571000000000U3,LAVANDERIA SUNNY CLEAN,812210,19.15472383,-98.40865163,data\raw\agebs\huejotzingo\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\huejotzingo,denue,21074812210000571000000000u3 lavanderia sunny clean 812210 data\raw\agebs\huejotzingo\inegi_denue_.shp inegi_denue_.shp agebs\huejotzingo denue,812210,lavanderia,alta_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
8803988,21074812210000561000000000U4,TINTORERIA SANTIAGO,812210,19.15485774,-98.40856363,data\raw\agebs\huejotzingo\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\huejotzingo,denue,21074812210000561000000000u4 tintoreria santiago 812210 data\raw\agebs\huejotzingo\inegi_denue_.shp inegi_denue_.shp agebs\huejotzingo denue,812210,tintoreria,alta_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
9347738,21074315229002223001000000U1,MAQUILADORA ESTYR BLUE MICHELLE JEANS,315229,19.15536543,-98.40027993,data\raw\agebs\huejotzingo\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\huejotzingo,denue,21074315229002223001000000u1 maquiladora estyr blue michelle jeans 315229 data\raw\agebs\huejotzingo\inegi_denue_.shp inegi_denue_.shp agebs\huejotzingo denue,315229,jeans; maquila,media_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
9440789,21074325620000013000000000U6,PMP PRODUCTOS Y MAQUILAS DE PUEBLA,325620,19.16625856,-98.38609275,data\raw\agebs\huejotzingo\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\huejotzingo,denue,21074325620000013000000000u6 pmp productos y maquilas de puebla 325620 data\raw\agebs\huejotzingo\inegi_denue_.shp inegi_denue_.shp agebs\huejotzingo denue,325620,maquila,media_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
9624559,21074812210000681000000000U0,LAVANDERIA SERGIO,812210,19.17696831,-98.39106949,data\raw\agebs\huejotzingo\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\huejotzingo,denue,21074812210000681000000000u0 lavanderia sergio 812210 data\raw\agebs\huejotzingo\inegi_denue_.shp inegi_denue_.shp agebs\huejotzingo denue,812210,lavanderia,alta_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
9682319,21074314991000271000000000U8,BORDADOS COMPUTARIZADOS,314991,19.16159272,-98.41213947,data\raw\agebs\huejotzingo\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\huejotzingo,denue,21074314991000271000000000u8 bordados computarizados 314991 data\raw\agebs\huejotzingo\inegi_denue_.shp inegi_denue_.shp agebs\huejotzingo denue,314991,bordado,media_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
9734956,21074315229002843000000000U6,COLMEX CONFECCIONES,315229,19.1523526,-98.40723685,data\raw\agebs\huejotzingo\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\huejotzingo,denue,21074315229002843000000000u6 colmex confecciones 315229 data\raw\agebs\huejotzingo\inegi_denue_.shp inegi_denue_.shp agebs\huejotzingo denue,315229,confeccion,media_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10070109,21074812210000981000000000U4,LAVANDERIA JUQUILITA,812210,19.16464599,-98.41176424,data\raw\agebs\huejotzingo\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\huejotzingo,denue,21074812210000981000000000u4 lavanderia juquilita 812210 data\raw\agebs\huejotzingo\inegi_denue_.shp inegi_denue_.shp agebs\huejotzingo denue,812210,lavanderia,alta_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10118182,21074812210000811000000000U3,CLEAN CLOTHES,812210,19.14838929,-98.40590617,data\raw\agebs\huejotzingo\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\huejotzingo,denue,21074812210000811000000000u3 clean clothes 812210 data\raw\agebs\huejotzingo\inegi_denue_.shp inegi_denue_.shp agebs\huejotzingo denue,812210,,revisar,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
