id,clee,nombre_de_la_unidad_economica,codigo_de_la_clase_actividad_scian,latitud,longitud,source_path,source_file,source_folder,layer_type,texto_busqueda,codigo_scian_detectado,palabras_clave_detectadas,categoria_relevancia_ambiental,nota_metodologica,distancia_hidrografia_m,en_buffer_100m,en_buffer_250m,en_buffer_500m,en_buffer_1000m,rango_distancia_hidrografia,localidad,municipio,actividad_denue_original,codigo_scian_original,texto_busqueda_normalizado,etapa_productiva_sugerida,etapa_productiva_secundaria,subtipo_confeccion,presion_ambiental_potencial,confianza_clasificacion,evidencia_clasificacion,palabras_clave_etapa,reglas_activadas,tiene_senal_proceso_humedo,tiene_senal_mezclilla_jeans,tiene_senal_lavado_deslavado,tiene_senal_tenido_tintoreria,tiene_senal_acabado_tratamiento,tiene_senal_industrial,tiene_senal_maquila,es_confeccion_especializada,es_comercio_o_renta,requiere_auditoria_manual,motivo_auditoria,prioridad_auditoria,prioridad_campo,motivo_prioridad_campo,decision_estudio_sugerida,decision_alcance_proyecto,motivo_exclusion_prioritaria,flag_universo_alcance_proyecto,motivo_universo_alcance_proyecto,flag_fuera_alcance_productivo_textil,flag_estudio_prioritario,motivo_flag_estudio_prioritario,flag_proceso_humedo_relevante,flag_mezclilla_jeans,flag_lavado_deslavado,flag_tenido_tintoreria,flag_acabado_tratamiento,flag_maquila_productiva,flag_confeccion_especializada_baja_relevancia,flag_comercio_o_renta,flag_requiere_auditoria_manual,flag_prioridad_campo,flag_cercania_hidrografia_250m,flag_senal_industrial,flag_texto_ambiguo,flag_posible_falso_positivo,flag_posible_falso_negativo,query_maps,query_web,estado_auditoria_productiva,decision_estudio_final,etapa_productiva_final,categoria_ambiental_final,categoria_auditada,categoria_auditada_normalizada,etapa_productiva_auditada,notas_auditoria,fuente_auditoria,decision_estudio,fecha_auditoria,auditor_responsable
8120050,21132315229004081000000000U7,TALLER DE COSTURA SIN NOMBRE,315229,19.26697967,-98.40844951,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132315229004081000000000u7 taller de costura sin nombre 315229 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315229,costura,media_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",500.44836724323926,False,False,False,True,500-1000 m,San Martin Texmelucan,San Martin Texmelucan,21132315229004081000000000u7 taller de costura sin nombre 315229 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315229,taller de costura sin nombre 21132315229004081000000000u7 taller de costura sin nombre 315229 data raw agebs san martin inegi denue shp inegi denue shp agebs san martin denue 315229 costura,confeccion_maquila,,generica,media,media,SCIAN 315229 | confeccion: costura,,scian_prefijo_315; texto_confeccion,False,False,False,False,False,False,False,False,False,False,,baja,media,contexto productivo textil,incluir_contexto_productivo,fuera_alcance_contexto_textil,,False,textil fuera del alcance operativo definido para este proyecto,True,False,"sin senales suficientes de proceso humedo, tratamiento, mezclilla prioritaria o maquila relevante",False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,TALLER DE COSTURA SIN NOMBRE San Martin Texmelucan Puebla Google Maps,TALLER DE COSTURA SIN NOMBRE San Martin Texmelucan Puebla textil maquila confeccion lavanderia tintoreria,sin_decision_manual,incluir_contexto_productivo,confeccion_maquila,media,,,,,,,,
8120125,21132313320000011000000000U7,LONAS Y TOLDOS G M,313320,19.27700139,-98.43174044,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132313320000011000000000u7 lonas y toldos g m 313320 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,313320,,revisar,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",365.6508616624721,False,False,True,True,250-500 m,San Martin Texmelucan,San Martin Texmelucan,21132313320000011000000000u7 lonas y toldos g m 313320 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,313320,lonas y toldos g m 21132313320000011000000000u7 lonas y toldos g m 313320 data raw agebs san martin inegi denue shp inegi denue shp agebs san martin denue 313320,fabricacion_textil,,,media,media,SCIAN 313320,,scian_prefijo_313,False,False,False,False,False,False,False,False,False,False,,baja,media,contexto productivo textil,incluir_contexto_productivo,fuera_alcance_contexto_textil,,False,textil fuera del alcance operativo definido para este proyecto,True,False,"sin senales suficientes de proceso humedo, tratamiento, mezclilla prioritaria o maquila relevante",False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,LONAS Y TOLDOS G M San Martin Texmelucan Puebla Google Maps,LONAS Y TOLDOS G M San Martin Texmelucan Puebla textil maquila confeccion lavanderia tintoreria,sin_decision_manual,incluir_contexto_productivo,fabricacion_textil,media,,,,,,,,
8120474,21132315110000012010000000U8,FABRICA DE CALCETIN,315121,19.26377251,-98.44819341,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132315110000012010000000u8 fabrica de calcetin 315121 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315121,,revisar,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",66.60518328420117,True,True,True,True,0-100 m,San Martin Texmelucan,San Martin Texmelucan,21132315110000012010000000u8 fabrica de calcetin 315121 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315121,fabrica de calcetin 21132315110000012010000000u8 fabrica de calcetin 315121 data raw agebs san martin inegi denue shp inegi denue shp agebs san martin denue 315121,confeccion_maquila,,,media,media,SCIAN 315121 | industrial: fabrica,fabrica,scian_prefijo_315; texto_industrial,False,False,False,False,False,True,False,False,False,True,cercania a hidrografia requiere cautela documental; maquila o confeccion productiva sin senal humeda,alta,media,actividad productiva o ambigua cerca de hidrografia,incluir_contexto_productivo,fuera_alcance_contexto_textil,,False,textil fuera del alcance operativo definido para este proyecto,True,False,"sin senales suficientes de proceso humedo, tratamiento, mezclilla prioritaria o maquila relevante",False,False,False,False,False,True,False,False,True,True,True,True,False,False,False,FABRICA DE CALCETIN San Martin Texmelucan Puebla Google Maps,FABRICA DE CALCETIN San Martin Texmelucan Puebla textil maquila confeccion lavanderia tintoreria,sin_decision_manual,incluir_contexto_productivo,confeccion_maquila,media,,,,,,,,
8125419,29019315229000731000000000U2,ELABORACION DE PANTALON DE MEZCLILLA,315229,19.27923319,-98.39483826,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,29019315229000731000000000u2 elaboracion de pantalon de mezclilla 315229 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315229,mezclilla; pantalon,media_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",861.2265194680563,False,False,False,True,500-1000 m,San Martin Texmelucan,San Martin Texmelucan,29019315229000731000000000u2 elaboracion de pantalon de mezclilla 315229 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315229,elaboracion de pantalon de mezclilla 29019315229000731000000000u2 elaboracion de pantalon de mezclilla 315229 data raw agebs san martin inegi denue shp inegi denue shp agebs san martin denue 315229 mezclilla pantalon,fabricacion_mezclilla,confeccion_maquila,generica,media,media,SCIAN 315229 | mezclilla_jeans: mezclilla | confeccion: pantalon,mezclilla,scian_prefijo_315; texto_confeccion; texto_mezclilla_jeans,False,True,False,False,False,False,False,False,False,True,mezclilla/jeans sin evidencia directa de proceso humedo,media,media,contexto productivo textil,validar_documentalmente,dentro_alcance_proyecto,,True,senal de mezclilla/jeans,False,False,"sin senales suficientes de proceso humedo, tratamiento, mezclilla prioritaria o maquila relevante",False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,ELABORACION DE PANTALON DE MEZCLILLA San Martin Texmelucan Puebla Google Maps,ELABORACION DE PANTALON DE MEZCLILLA San Martin Texmelucan Puebla mezclilla jeans maquila textil,sin_decision_manual,validar_documentalmente,fabricacion_mezclilla,media,,,,,,,,
8125471,29019315229000761000000000U9,MAQUILA DE PANTALON DE MEZCLILLA,315229,19.27916195,-98.39692934,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,29019315229000761000000000u9 maquila de pantalon de mezclilla 315229 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315229,maquila; mezclilla; pantalon,media_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",222.54866702358035,False,True,True,True,100-250 m,San Martin Texmelucan,San Martin Texmelucan,29019315229000761000000000u9 maquila de pantalon de mezclilla 315229 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315229,maquila de pantalon de mezclilla 29019315229000761000000000u9 maquila de pantalon de mezclilla 315229 data raw agebs san martin inegi denue shp inegi denue shp agebs san martin denue 315229 maquila mezclilla pantalon,fabricacion_mezclilla,confeccion_maquila,maquila_productiva,media,media,SCIAN 315229 | mezclilla_jeans: mezclilla | maquila: maquila | confeccion: pantalon,maquila; mezclilla,scian_prefijo_315; texto_confeccion; texto_maquila; texto_mezclilla_jeans,False,True,False,False,False,False,True,False,False,True,mezclilla/jeans sin evidencia directa de proceso humedo,alta,media,actividad productiva o ambigua cerca de hidrografia,validar_documentalmente,dentro_alcance_proyecto,,True,senal de mezclilla/jeans,False,True,actividad productiva o ambigua cerca de hidrografia,False,True,False,False,False,True,False,False,True,True,True,False,False,False,False,MAQUILA DE PANTALON DE MEZCLILLA San Martin Texmelucan Puebla Google Maps,MAQUILA DE PANTALON DE MEZCLILLA San Martin Texmelucan Puebla mezclilla jeans maquila textil,sin_decision_manual,validar_documentalmente,fabricacion_mezclilla,media,,,,,,,,
8125475,29019315229000771100000000U8,MAQUILA DE PANTALON DE MEZCLILLA SIN NOMBRE,315229,19.2766952,-98.39253816,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,29019315229000771100000000u8 maquila de pantalon de mezclilla sin nombre 315229 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315229,maquila; mezclilla; pantalon,media_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",391.73207181656505,False,False,True,True,250-500 m,San Martin Texmelucan,San Martin Texmelucan,29019315229000771100000000u8 maquila de pantalon de mezclilla sin nombre 315229 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315229,maquila de pantalon de mezclilla sin nombre 29019315229000771100000000u8 maquila de pantalon de mezclilla sin nombre 315229 data raw agebs san martin inegi denue shp inegi denue shp agebs san martin denue 315229 maquila mezclilla pantalon,fabricacion_mezclilla,confeccion_maquila,maquila_productiva,media,media,SCIAN 315229 | mezclilla_jeans: mezclilla | maquila: maquila | confeccion: pantalon,maquila; mezclilla,scian_prefijo_315; texto_confeccion; texto_maquila; texto_mezclilla_jeans,False,True,False,False,False,False,True,False,False,True,mezclilla/jeans sin evidencia directa de proceso humedo,alta,media,contexto productivo textil,validar_documentalmente,dentro_alcance_proyecto,,True,senal de mezclilla/jeans,False,True,contexto productivo textil,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,MAQUILA DE PANTALON DE MEZCLILLA SIN NOMBRE San Martin Texmelucan Puebla Google Maps,MAQUILA DE PANTALON DE MEZCLILLA SIN NOMBRE San Martin Texmelucan Puebla mezclilla jeans maquila textil,sin_decision_manual,validar_documentalmente,fabricacion_mezclilla,media,,,,,,,,
8125536,29019812210000291000000000U5,SERVICIO DE PLANCHADO SIN NOMBRE,812210,19.27562368,-98.39046866,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,29019812210000291000000000u5 servicio de planchado sin nombre 812210 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,812210,,revisar,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",953.5495531668407,False,False,False,True,500-1000 m,San Martin Texmelucan,San Martin Texmelucan,29019812210000291000000000u5 servicio de planchado sin nombre 812210 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,812210,servicio de planchado sin nombre 29019812210000291000000000u5 servicio de planchado sin nombre 812210 data raw agebs san martin inegi denue shp inegi denue shp agebs san martin denue 812210,lavanderia_industrial,,,alta,media,SCIAN 812210,,scian_812210,True,False,False,False,False,False,False,False,False,False,,alta,alta,proceso humedo o tratamiento; senal compatible con proceso humedo o tratamiento de prendas,incluir_prioritario,dentro_alcance_proyecto,,True,senal de proceso humedo o tratamiento,False,True,senal compatible con proceso humedo o tratamiento de prendas; proceso humedo o tratamiento,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,SERVICIO DE PLANCHADO SIN NOMBRE San Martin Texmelucan Puebla Google Maps,SERVICIO DE PLANCHADO SIN NOMBRE San Martin Texmelucan Puebla lavanderia industrial textil prendas,sin_decision_manual,incluir_prioritario,lavanderia_industrial,alta,,,,,,,,
8125954,29019313310000031100000000U7,LIJADO DE PANTALON SIN NOMBRE,313310,19.28125974,-98.39759005,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,29019313310000031100000000u7 lijado de pantalon sin nombre 313310 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,313310,pantalon,media_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",499.0129392289782,False,False,True,True,250-500 m,San Martin Texmelucan,San Martin Texmelucan,29019313310000031100000000u7 lijado de pantalon sin nombre 313310 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,313310,lijado de pantalon sin nombre 29019313310000031100000000u7 lijado de pantalon sin nombre 313310 data raw agebs san martin inegi denue shp inegi denue shp agebs san martin denue 313310 pantalon,fabricacion_textil,,generica,media,media,SCIAN 313310 | confeccion: pantalon,,scian_prefijo_313; texto_confeccion,False,False,False,False,False,False,False,False,False,False,,baja,media,contexto productivo textil,incluir_contexto_productivo,fuera_alcance_contexto_textil,,False,textil fuera del alcance operativo definido para este proyecto,True,False,"sin senales suficientes de proceso humedo, tratamiento, mezclilla prioritaria o maquila relevante",False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,LIJADO DE PANTALON SIN NOMBRE San Martin Texmelucan Puebla Google Maps,LIJADO DE PANTALON SIN NOMBRE San Martin Texmelucan Puebla textil maquila confeccion lavanderia tintoreria,sin_decision_manual,incluir_contexto_productivo,fabricacion_textil,media,,,,,,,,
8125956,29019812210000301100000000U2,PLANCHADURIA Y OJAL DE BOTELLA,812210,19.28138162,-98.39798726,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,29019812210000301100000000u2 planchaduria y ojal de botella 812210 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,812210,,revisar,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",407.3914405662729,False,False,True,True,250-500 m,San Martin Texmelucan,San Martin Texmelucan,29019812210000301100000000u2 planchaduria y ojal de botella 812210 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,812210,planchaduria y ojal de botella 29019812210000301100000000u2 planchaduria y ojal de botella 812210 data raw agebs san martin inegi denue shp inegi denue shp agebs san martin denue 812210,lavanderia_industrial,,,alta,media,SCIAN 812210,,scian_812210,True,False,False,False,False,False,False,False,False,False,,alta,alta,proceso humedo o tratamiento; senal compatible con proceso humedo o tratamiento de prendas,incluir_prioritario,dentro_alcance_proyecto,,True,senal de proceso humedo o tratamiento,False,True,senal compatible con proceso humedo o tratamiento de prendas; proceso humedo o tratamiento,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,PLANCHADURIA Y OJAL DE BOTELLA San Martin Texmelucan Puebla Google Maps,PLANCHADURIA Y OJAL DE BOTELLA San Martin Texmelucan Puebla lavanderia industrial textil prendas,sin_decision_manual,incluir_prioritario,lavanderia_industrial,alta,,,,,,,,
8125963,29019812210000341000000000U8,PLANCHADURIA SIN NOMBRE,812210,19.27889584,-98.39621243,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,29019812210000341000000000u8 planchaduria sin nombre 812210 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,812210,,revisar,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",123.97929991706916,False,True,True,True,100-250 m,San Martin Texmelucan,San Martin Texmelucan,29019812210000341000000000u8 planchaduria sin nombre 812210 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,812210,planchaduria sin nombre 29019812210000341000000000u8 planchaduria sin nombre 812210 data raw agebs san martin inegi denue shp inegi denue shp agebs san martin denue 812210,lavanderia_industrial,,,alta,media,SCIAN 812210,,scian_812210,True,False,False,False,False,False,False,False,False,True,,alta,muy_alta,proceso humedo o tratamiento y distancia <= 250 m a hidrografia; senal compatible con proceso humedo o tratamiento de prendas,incluir_prioritario,dentro_alcance_proyecto,,True,senal de proceso humedo o tratamiento,False,True,senal compatible con proceso humedo o tratamiento de prendas; proceso humedo o tratamiento y distancia <= 250 m a hidrografia,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,PLANCHADURIA SIN NOMBRE San Martin Texmelucan Puebla Google Maps,PLANCHADURIA SIN NOMBRE San Martin Texmelucan Puebla lavanderia industrial textil prendas,sin_decision_manual,incluir_prioritario,lavanderia_industrial,alta,,,,,,,,
