escenario_a,escenario_b,ari
hdbscan__min_cluster_size-30__min_samples-10__cluster_selection_method-leaf,hdbscan__min_cluster_size-75__min_samples-10__cluster_selection_method-leaf,0.3842125941725458
hdbscan__min_cluster_size-30__min_samples-10__cluster_selection_method-leaf,hdbscan__min_cluster_size-75__min_samples-20__cluster_selection_method-eom,0.10586055721545659
hdbscan__min_cluster_size-30__min_samples-10__cluster_selection_method-leaf,hdbscan__min_cluster_size-75__min_samples-20__cluster_selection_method-leaf,0.25190791988493927
hdbscan__min_cluster_size-30__min_samples-10__cluster_selection_method-leaf,optics__min_samples-10__xi-0p05__min_cluster_size_frac-0p01,0.397587765695941
hdbscan__min_cluster_size-30__min_samples-10__cluster_selection_method-leaf,optics__min_samples-20__xi-0p05__min_cluster_size_frac-0p01,0.2517488085356023
hdbscan__min_cluster_size-30__min_samples-10__cluster_selection_method-leaf,optics__min_samples-30__xi-0p05__min_cluster_size_frac-0p01,0.2390246518431351
hdbscan__min_cluster_size-30__min_samples-20__cluster_selection_method-eom,hdbscan__min_cluster_size-30__min_samples-20__cluster_selection_method-leaf,0.21467307902329855
hdbscan__min_cluster_size-30__min_samples-20__cluster_selection_method-eom,hdbscan__min_cluster_size-50__min_samples-5__cluster_selection_method-eom,0.7661733087622293
hdbscan__min_cluster_size-30__min_samples-20__cluster_selection_method-eom,hdbscan__min_cluster_size-50__min_samples-5__cluster_selection_method-leaf,0.12423787588233773
hdbscan__min_cluster_size-30__min_samples-20__cluster_selection_method-eom,hdbscan__min_cluster_size-50__min_samples-10__cluster_selection_method-eom,0.8293396663402821
hdbscan__min_cluster_size-30__min_samples-20__cluster_selection_method-eom,hdbscan__min_cluster_size-50__min_samples-10__cluster_selection_method-leaf,0.14824792999906
hdbscan__min_cluster_size-30__min_samples-20__cluster_selection_method-eom,hdbscan__min_cluster_size-50__min_samples-20__cluster_selection_method-eom,0.8509755498559768
hdbscan__min_cluster_size-30__min_samples-20__cluster_selection_method-eom,hdbscan__min_cluster_size-50__min_samples-20__cluster_selection_method-leaf,0.36608624370750903
hdbscan__min_cluster_size-30__min_samples-20__cluster_selection_method-eom,hdbscan__min_cluster_size-75__min_samples-5__cluster_selection_method-eom,0.7631303940156575
hdbscan__min_cluster_size-30__min_samples-20__cluster_selection_method-eom,hdbscan__min_cluster_size-75__min_samples-5__cluster_selection_method-leaf,0.2661300288141335
hdbscan__min_cluster_size-30__min_samples-20__cluster_selection_method-eom,hdbscan__min_cluster_size-75__min_samples-10__cluster_selection_method-eom,0.8016135020016023
hdbscan__min_cluster_size-30__min_samples-20__cluster_selection_method-eom,hdbscan__min_cluster_size-75__min_samples-10__cluster_selection_method-leaf,0.29169561330939725
hdbscan__min_cluster_size-30__min_samples-20__cluster_selection_method-eom,hdbscan__min_cluster_size-75__min_samples-20__cluster_selection_method-eom,0.8447806225928884
hdbscan__min_cluster_size-30__min_samples-20__cluster_selection_method-eom,hdbscan__min_cluster_size-75__min_samples-20__cluster_selection_method-leaf,0.4004512877223952
hdbscan__min_cluster_size-30__min_samples-20__cluster_selection_method-eom,optics__min_samples-10__xi-0p05__min_cluster_size_frac-0p01,0.1336922201938303
hdbscan__min_cluster_size-30__min_samples-20__cluster_selection_method-eom,optics__min_samples-20__xi-0p05__min_cluster_size_frac-0p01,0.33761683727842684
hdbscan__min_cluster_size-30__min_samples-20__cluster_selection_method-eom,optics__min_samples-30__xi-0p05__min_cluster_size_frac-0p01,0.3764903878392442
hdbscan__min_cluster_size-30__min_samples-20__cluster_selection_method-leaf,hdbscan__min_cluster_size-50__min_samples-5__cluster_selection_method-eom,0.191918917197867
hdbscan__min_cluster_size-30__min_samples-20__cluster_selection_method-leaf,hdbscan__min_cluster_size-50__min_samples-5__cluster_selection_method-leaf,0.42713367526094015
hdbscan__min_cluster_size-30__min_samples-20__cluster_selection_method-leaf,hdbscan__min_cluster_size-50__min_samples-10__cluster_selection_method-eom,0.19305851573731087
hdbscan__min_cluster_size-30__min_samples-20__cluster_selection_method-leaf,hdbscan__min_cluster_size-50__min_samples-10__cluster_selection_method-leaf,0.49849013332785336
hdbscan__min_cluster_size-30__min_samples-20__cluster_selection_method-leaf,hdbscan__min_cluster_size-50__min_samples-20__cluster_selection_method-eom,0.17661578781287365
hdbscan__min_cluster_size-30__min_samples-20__cluster_selection_method-leaf,hdbscan__min_cluster_size-50__min_samples-20__cluster_selection_method-leaf,0.6080750947931164
hdbscan__min_cluster_size-30__min_samples-20__cluster_selection_method-leaf,hdbscan__min_cluster_size-75__min_samples-5__cluster_selection_method-eom,0.1897934755746907
hdbscan__min_cluster_size-30__min_samples-20__cluster_selection_method-leaf,hdbscan__min_cluster_size-75__min_samples-5__cluster_selection_method-leaf,0.3260013792581551
hdbscan__min_cluster_size-30__min_samples-20__cluster_selection_method-leaf,hdbscan__min_cluster_size-75__min_samples-10__cluster_selection_method-eom,0.17279885085218208
hdbscan__min_cluster_size-30__min_samples-20__cluster_selection_method-leaf,hdbscan__min_cluster_size-75__min_samples-10__cluster_selection_method-leaf,0.3856532227818473
hdbscan__min_cluster_size-30__min_samples-20__cluster_selection_method-leaf,hdbscan__min_cluster_size-75__min_samples-20__cluster_selection_method-eom,0.1725542224069555
hdbscan__min_cluster_size-30__min_samples-20__cluster_selection_method-leaf,hdbscan__min_cluster_size-75__min_samples-20__cluster_selection_method-leaf,0.5101380284783384
hdbscan__min_cluster_size-30__min_samples-20__cluster_selection_method-leaf,optics__min_samples-10__xi-0p05__min_cluster_size_frac-0p01,0.41920903309942315
hdbscan__min_cluster_size-30__min_samples-20__cluster_selection_method-leaf,optics__min_samples-20__xi-0p05__min_cluster_size_frac-0p01,0.3177340501629871
hdbscan__min_cluster_size-30__min_samples-20__cluster_selection_method-leaf,optics__min_samples-30__xi-0p05__min_cluster_size_frac-0p01,0.3107466130673232
hdbscan__min_cluster_size-50__min_samples-5__cluster_selection_method-eom,hdbscan__min_cluster_size-50__min_samples-5__cluster_selection_method-leaf,0.14485780648824675
hdbscan__min_cluster_size-50__min_samples-5__cluster_selection_method-eom,hdbscan__min_cluster_size-50__min_samples-10__cluster_selection_method-eom,0.9232642833285802
hdbscan__min_cluster_size-50__min_samples-5__cluster_selection_method-eom,hdbscan__min_cluster_size-50__min_samples-10__cluster_selection_method-leaf,0.18151449452636745
hdbscan__min_cluster_size-50__min_samples-5__cluster_selection_method-eom,hdbscan__min_cluster_size-50__min_samples-20__cluster_selection_method-eom,0.889852105478987
hdbscan__min_cluster_size-50__min_samples-5__cluster_selection_method-eom,hdbscan__min_cluster_size-50__min_samples-20__cluster_selection_method-leaf,0.4195615074094682
hdbscan__min_cluster_size-50__min_samples-5__cluster_selection_method-eom,hdbscan__min_cluster_size-75__min_samples-5__cluster_selection_method-eom,0.9967415865433077
hdbscan__min_cluster_size-50__min_samples-5__cluster_selection_method-eom,hdbscan__min_cluster_size-75__min_samples-5__cluster_selection_method-leaf,0.3288949272268161
hdbscan__min_cluster_size-50__min_samples-5__cluster_selection_method-eom,hdbscan__min_cluster_size-75__min_samples-10__cluster_selection_method-eom,0.9421981561230952
hdbscan__min_cluster_size-50__min_samples-5__cluster_selection_method-eom,hdbscan__min_cluster_size-75__min_samples-10__cluster_selection_method-leaf,0.35523569667661475
hdbscan__min_cluster_size-50__min_samples-5__cluster_selection_method-eom,hdbscan__min_cluster_size-75__min_samples-20__cluster_selection_method-eom,0.8838596578577476
hdbscan__min_cluster_size-50__min_samples-5__cluster_selection_method-eom,hdbscan__min_cluster_size-75__min_samples-20__cluster_selection_method-leaf,0.46610890679835837
hdbscan__min_cluster_size-50__min_samples-5__cluster_selection_method-eom,optics__min_samples-10__xi-0p05__min_cluster_size_frac-0p01,0.17081665263242085
hdbscan__min_cluster_size-50__min_samples-5__cluster_selection_method-eom,optics__min_samples-20__xi-0p05__min_cluster_size_frac-0p01,0.4172976023244448
hdbscan__min_cluster_size-50__min_samples-5__cluster_selection_method-eom,optics__min_samples-30__xi-0p05__min_cluster_size_frac-0p01,0.45587115886642854
hdbscan__min_cluster_size-50__min_samples-5__cluster_selection_method-leaf,hdbscan__min_cluster_size-50__min_samples-10__cluster_selection_method-eom,0.14113987780403697
hdbscan__min_cluster_size-50__min_samples-5__cluster_selection_method-leaf,hdbscan__min_cluster_size-50__min_samples-10__cluster_selection_method-leaf,0.5363544007402852
hdbscan__min_cluster_size-50__min_samples-5__cluster_selection_method-leaf,hdbscan__min_cluster_size-50__min_samples-20__cluster_selection_method-eom,0.12807873986284649
hdbscan__min_cluster_size-50__min_samples-5__cluster_selection_method-leaf,hdbscan__min_cluster_size-50__min_samples-20__cluster_selection_method-leaf,0.4312646162046623
hdbscan__min_cluster_size-50__min_samples-5__cluster_selection_method-leaf,hdbscan__min_cluster_size-75__min_samples-5__cluster_selection_method-eom,0.14325831407111728
hdbscan__min_cluster_size-50__min_samples-5__cluster_selection_method-leaf,hdbscan__min_cluster_size-75__min_samples-5__cluster_selection_method-leaf,0.5745509697634886
hdbscan__min_cluster_size-50__min_samples-5__cluster_selection_method-leaf,hdbscan__min_cluster_size-75__min_samples-10__cluster_selection_method-eom,0.1337344949574201
hdbscan__min_cluster_size-50__min_samples-5__cluster_selection_method-leaf,hdbscan__min_cluster_size-75__min_samples-10__cluster_selection_method-leaf,0.43715888760601507
hdbscan__min_cluster_size-50__min_samples-5__cluster_selection_method-leaf,hdbscan__min_cluster_size-75__min_samples-20__cluster_selection_method-eom,0.12500430886075936
hdbscan__min_cluster_size-50__min_samples-5__cluster_selection_method-leaf,hdbscan__min_cluster_size-75__min_samples-20__cluster_selection_method-leaf,0.376269433184344
hdbscan__min_cluster_size-50__min_samples-5__cluster_selection_method-leaf,optics__min_samples-10__xi-0p05__min_cluster_size_frac-0p01,0.2569720190053524
hdbscan__min_cluster_size-50__min_samples-5__cluster_selection_method-leaf,optics__min_samples-20__xi-0p05__min_cluster_size_frac-0p01,0.20855108141610054
hdbscan__min_cluster_size-50__min_samples-5__cluster_selection_method-leaf,optics__min_samples-30__xi-0p05__min_cluster_size_frac-0p01,0.23989486344540822
hdbscan__min_cluster_size-50__min_samples-10__cluster_selection_method-eom,hdbscan__min_cluster_size-50__min_samples-10__cluster_selection_method-leaf,0.1892452549022897
hdbscan__min_cluster_size-50__min_samples-10__cluster_selection_method-eom,hdbscan__min_cluster_size-50__min_samples-20__cluster_selection_method-eom,0.9112920617423854
hdbscan__min_cluster_size-50__min_samples-10__cluster_selection_method-eom,hdbscan__min_cluster_size-50__min_samples-20__cluster_selection_method-leaf,0.41214937853215905
hdbscan__min_cluster_size-50__min_samples-10__cluster_selection_method-eom,hdbscan__min_cluster_size-75__min_samples-5__cluster_selection_method-eom,0.9200461415728296
hdbscan__min_cluster_size-50__min_samples-10__cluster_selection_method-eom,hdbscan__min_cluster_size-75__min_samples-5__cluster_selection_method-leaf,0.31700023012113665
hdbscan__min_cluster_size-50__min_samples-10__cluster_selection_method-eom,hdbscan__min_cluster_size-75__min_samples-10__cluster_selection_method-eom,0.967303993688517
hdbscan__min_cluster_size-50__min_samples-10__cluster_selection_method-eom,hdbscan__min_cluster_size-75__min_samples-10__cluster_selection_method-leaf,0.3558096581669815
hdbscan__min_cluster_size-50__min_samples-10__cluster_selection_method-eom,hdbscan__min_cluster_size-75__min_samples-20__cluster_selection_method-eom,0.9051236510809505
hdbscan__min_cluster_size-50__min_samples-10__cluster_selection_method-eom,hdbscan__min_cluster_size-75__min_samples-20__cluster_selection_method-leaf,0.4571297396673479
hdbscan__min_cluster_size-50__min_samples-10__cluster_selection_method-eom,optics__min_samples-10__xi-0p05__min_cluster_size_frac-0p01,0.17049227075480358
hdbscan__min_cluster_size-50__min_samples-10__cluster_selection_method-eom,optics__min_samples-20__xi-0p05__min_cluster_size_frac-0p01,0.4111533986811799
hdbscan__min_cluster_size-50__min_samples-10__cluster_selection_method-eom,optics__min_samples-30__xi-0p05__min_cluster_size_frac-0p01,0.4453180913798369
hdbscan__min_cluster_size-50__min_samples-10__cluster_selection_method-leaf,hdbscan__min_cluster_size-50__min_samples-20__cluster_selection_method-eom,0.1550341511248235
hdbscan__min_cluster_size-50__min_samples-10__cluster_selection_method-leaf,hdbscan__min_cluster_size-50__min_samples-20__cluster_selection_method-leaf,0.47031220096402515
hdbscan__min_cluster_size-50__min_samples-10__cluster_selection_method-leaf,hdbscan__min_cluster_size-75__min_samples-5__cluster_selection_method-eom,0.17972370231635604
hdbscan__min_cluster_size-50__min_samples-10__cluster_selection_method-leaf,hdbscan__min_cluster_size-75__min_samples-5__cluster_selection_method-leaf,0.3940250290009946
hdbscan__min_cluster_size-50__min_samples-10__cluster_selection_method-leaf,hdbscan__min_cluster_size-75__min_samples-10__cluster_selection_method-eom,0.16622759832694067
hdbscan__min_cluster_size-50__min_samples-10__cluster_selection_method-leaf,hdbscan__min_cluster_size-75__min_samples-10__cluster_selection_method-leaf,0.6217773232086546
hdbscan__min_cluster_size-50__min_samples-10__cluster_selection_method-leaf,hdbscan__min_cluster_size-75__min_samples-20__cluster_selection_method-eom,0.1516354235330912
hdbscan__min_cluster_size-50__min_samples-10__cluster_selection_method-leaf,hdbscan__min_cluster_size-75__min_samples-20__cluster_selection_method-leaf,0.3862635421360903
hdbscan__min_cluster_size-50__min_samples-10__cluster_selection_method-leaf,optics__min_samples-10__xi-0p05__min_cluster_size_frac-0p01,0.343275170920089
hdbscan__min_cluster_size-50__min_samples-10__cluster_selection_method-leaf,optics__min_samples-20__xi-0p05__min_cluster_size_frac-0p01,0.24062377765141504
hdbscan__min_cluster_size-50__min_samples-10__cluster_selection_method-leaf,optics__min_samples-30__xi-0p05__min_cluster_size_frac-0p01,0.3027949602058827
hdbscan__min_cluster_size-50__min_samples-20__cluster_selection_method-eom,hdbscan__min_cluster_size-50__min_samples-20__cluster_selection_method-leaf,0.3863511507735382
hdbscan__min_cluster_size-50__min_samples-20__cluster_selection_method-eom,hdbscan__min_cluster_size-75__min_samples-5__cluster_selection_method-eom,0.8866651225350213
hdbscan__min_cluster_size-50__min_samples-20__cluster_selection_method-eom,hdbscan__min_cluster_size-75__min_samples-5__cluster_selection_method-leaf,0.29414196778431584
hdbscan__min_cluster_size-50__min_samples-20__cluster_selection_method-eom,hdbscan__min_cluster_size-75__min_samples-10__cluster_selection_method-eom,0.931655403346906
hdbscan__min_cluster_size-50__min_samples-20__cluster_selection_method-eom,hdbscan__min_cluster_size-75__min_samples-10__cluster_selection_method-leaf,0.32724118697031024
hdbscan__min_cluster_size-50__min_samples-20__cluster_selection_method-eom,hdbscan__min_cluster_size-75__min_samples-20__cluster_selection_method-eom,0.9935364967920975
hdbscan__min_cluster_size-50__min_samples-20__cluster_selection_method-eom,hdbscan__min_cluster_size-75__min_samples-20__cluster_selection_method-leaf,0.42686387737468146
hdbscan__min_cluster_size-50__min_samples-20__cluster_selection_method-eom,optics__min_samples-10__xi-0p05__min_cluster_size_frac-0p01,0.1376868329200085
